"Sessione";"CodVia";"Area";"Via";"Civico";"Barrato";"Sezione";"Municipio"
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";35,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";36,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";37,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";38,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";39,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";40,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";41,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";42,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";43,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";44,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";45,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";46,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";47,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";48,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";49,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";51,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";53,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";55,00;"";820,00;3,00
"26/05/2019";2638,00;"VIA";"PISANI DOSSI CARLO";57,00;"";820,00;3,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";2,00;"";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";5,00;"";566,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";6,00;"";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";7,00;"";566,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";8,00;"";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";8,00;"A";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";9,00;"";566,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";10,00;"";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";12,00;"";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";12,00;"A";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";13,00;"";566,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";14,00;"";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";15,00;"";566,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";15,00;"A";566,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";16,00;"";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";17,00;"";566,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";19,00;"";566,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";20,00;"";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";22,00;"";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";23,00;"";566,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";25,00;"";566,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";26,00;"";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";27,00;"";566,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";28,00;"";586,00;2,00
"26/05/2019";1201,00;"VIA";"PISANI VITTOR";31,00;"";566,00;2,00
"26/05/2019";2460,00;"VIA";"PISINO";1,00;"";781,00;2,00
"26/05/2019";2460,00;"VIA";"PISINO";4,00;"";781,00;2,00
"26/05/2019";2460,00;"VIA";"PISINO";5,00;"";781,00;2,00
"26/05/2019";2460,00;"VIA";"PISINO";6,00;"";781,00;2,00
"26/05/2019";2460,00;"VIA";"PISINO";7,00;"";781,00;2,00
"26/05/2019";2460,00;"VIA";"PISINO";9,00;"";781,00;2,00
"26/05/2019";2460,00;"VIA";"PISINO";12,00;"";781,00;2,00
"26/05/2019";4275,00;"VIA";"PISMONTE";2,00;"";948,00;5,00
"26/05/2019";4275,00;"VIA";"PISMONTE";4,00;"";948,00;5,00
"26/05/2019";4275,00;"VIA";"PISMONTE";5,00;"";946,00;5,00
"26/05/2019";4275,00;"VIA";"PISMONTE";6,00;"";948,00;5,00
"26/05/2019";4275,00;"VIA";"PISMONTE";7,00;"";946,00;5,00
"26/05/2019";4275,00;"VIA";"PISMONTE";8,00;"";948,00;5,00
"26/05/2019";4275,00;"VIA";"PISMONTE";9,00;"";946,00;5,00
"26/05/2019";4275,00;"VIA";"PISMONTE";10,00;"";948,00;5,00
"26/05/2019";4275,00;"VIA";"PISMONTE";12,00;"";948,00;5,00
"26/05/2019";142,00;"VIA";"PISONI GASTONE";1,00;"";78,00;1,00
"26/05/2019";142,00;"VIA";"PISONI GASTONE";2,00;"";78,00;1,00
"26/05/2019";142,00;"VIA";"PISONI GASTONE";3,00;"";78,00;1,00
"26/05/2019";142,00;"VIA";"PISONI GASTONE";3,00;"A";78,00;1,00
"26/05/2019";142,00;"VIA";"PISONI GASTONE";6,00;"";78,00;1,00
"26/05/2019";6773,00;"VIA";"PISTOIA";3,00;"";1512,00;7,00
"26/05/2019";6773,00;"VIA";"PISTOIA";5,00;"";1512,00;7,00
"26/05/2019";6773,00;"VIA";"PISTOIA";9,00;"";1512,00;7,00
"26/05/2019";6773,00;"VIA";"PISTOIA";10,00;"";1512,00;7,00
"26/05/2019";6773,00;"VIA";"PISTOIA";11,00;"";1512,00;7,00
"26/05/2019";6773,00;"VIA";"PISTOIA";17,00;"";1512,00;7,00
"26/05/2019";6773,00;"VIA";"PISTOIA";19,00;"";1512,00;7,00
"26/05/2019";6773,00;"VIA";"PISTOIA";21,00;"";1512,00;7,00
"26/05/2019";6773,00;"VIA";"PISTOIA";23,00;"";1512,00;7,00
"26/05/2019";6773,00;"VIA";"PISTOIA";30,00;"";1512,00;7,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";3,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";4,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";5,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";6,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";7,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";9,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";10,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";11,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";12,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";20,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";23,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";24,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";25,00;"";889,00;4,00
"26/05/2019";3215,00;"VIA";"PISTRUCCI S.";26,00;"";889,00;4,00
"26/05/2019";2405,00;"VIA";"PITAGORA";4,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";7,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";11,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";15,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";18,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";19,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";21,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";23,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";24,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";26,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";27,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";28,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";29,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";30,00;"";615,00;2,00
"26/05/2019";2405,00;"VIA";"PITAGORA";32,00;"";615,00;2,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";1,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";2,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";2,00;"A";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";3,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";4,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";5,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";5,00;"A";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";7,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";8,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";9,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";10,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";11,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";15,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";17,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";23,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";25,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";27,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";27,00;"4";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";29,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";31,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";33,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";54,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";56,00;"";834,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";58,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";60,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";61,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";62,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";81,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";83,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";85,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";89,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";91,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";93,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";95,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";95,00;"2";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";100,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";101,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";105,00;"4";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";105,00;"5";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";105,00;"6";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";105,00;"8";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";106,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";110,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";111,00;"";824,00;3,00
"26/05/2019";2674,00;"VIA";"PITTERI RICCARDO";112,00;"";824,00;3,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";4,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";5,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";8,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";11,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";12,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";14,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";16,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";17,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";18,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";20,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";23,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";24,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";26,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";27,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";29,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";34,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";36,00;"";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";36,00;"1";963,00;5,00
"26/05/2019";4270,00;"VIA";"PIZZI GIAN F";36,00;"2";963,00;5,00
"26/05/2019";7484,00;"VIA";"PIZZIGONI GIUSE.NA";9,00;"";1454,00;8,00
"26/05/2019";7484,00;"VIA";"PIZZIGONI GIUSE.NA";15,00;"";1454,00;8,00
"26/05/2019";7484,00;"VIA";"PIZZIGONI GIUSE.NA";20,00;"";1454,00;8,00
"26/05/2019";4383,00;"VIA";"PIZZOLPASSO";1,00;"";2107,00;4,00
"26/05/2019";4383,00;"VIA";"PIZZOLPASSO";3,00;"";2107,00;4,00
"26/05/2019";4383,00;"VIA";"PIZZOLPASSO";5,00;"";2107,00;4,00
"26/05/2019";4383,00;"VIA";"PIZZOLPASSO";25,00;"";2107,00;4,00
"26/05/2019";7469,00;"VIA";"PIZZONI ALFREDO";3,00;"";1596,00;8,00
"26/05/2019";7469,00;"VIA";"PIZZONI ALFREDO";7,00;"";1596,00;8,00
"26/05/2019";7469,00;"VIA";"PIZZONI ALFREDO";14,00;"";1596,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";2,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";6,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";7,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";8,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";9,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";10,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";11,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";12,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";14,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";20,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";23,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";24,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";26,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";27,00;"";447,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";28,00;"";1780,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";29,00;"";1780,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";30,00;"";1780,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";32,00;"";1453,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";33,00;"";1780,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";37,00;"";1453,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";38,00;"";1453,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";42,00;"";1453,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";43,00;"";1453,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";45,00;"";1453,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";49,00;"";1453,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";51,00;"";1453,00;8,00
"26/05/2019";7177,00;"VIA";"PLANA GIOVANNI A";53,00;"";1453,00;8,00
"26/05/2019";2406,00;"VIA";"PLATONE";8,00;"";790,00;2,00
"26/05/2019";2406,00;"VIA";"PLATONE";10,00;"";790,00;2,00
"26/05/2019";2406,00;"VIA";"PLATONE";11,00;"";790,00;2,00
"26/05/2019";2406,00;"VIA";"PLATONE";11,00;"A";790,00;2,00
"26/05/2019";2406,00;"VIA";"PLATONE";12,00;"";790,00;2,00
"26/05/2019";2406,00;"VIA";"PLATONE";13,00;"";790,00;2,00
"26/05/2019";2406,00;"VIA";"PLATONE";15,00;"";790,00;2,00
"26/05/2019";2406,00;"VIA";"PLATONE";17,00;"";790,00;2,00
"26/05/2019";2406,00;"VIA";"PLATONE";21,00;"";790,00;2,00
"26/05/2019";4107,00;"VIA";"PLAUTO";2,00;"";175,00;4,00
"26/05/2019";4107,00;"VIA";"PLAUTO";3,00;"";175,00;4,00
"26/05/2019";4107,00;"VIA";"PLAUTO";4,00;"";175,00;4,00
"26/05/2019";4107,00;"VIA";"PLAUTO";5,00;"";175,00;4,00
"26/05/2019";4107,00;"VIA";"PLAUTO";6,00;"";175,00;4,00
"26/05/2019";4107,00;"VIA";"PLAUTO";7,00;"";175,00;4,00
"26/05/2019";4107,00;"VIA";"PLAUTO";8,00;"";175,00;4,00
"26/05/2019";4107,00;"VIA";"PLAUTO";9,00;"";175,00;4,00
"26/05/2019";4107,00;"VIA";"PLAUTO";11,00;"";175,00;4,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";1,00;"";857,00;3,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";3,00;"";857,00;3,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";4,00;"";666,00;4,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";6,00;"";666,00;4,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";7,00;"";857,00;3,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";8,00;"";666,00;4,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";9,00;"";857,00;3,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";10,00;"";666,00;4,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";11,00;"";857,00;3,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";12,00;"";666,00;4,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";13,00;"";857,00;3,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";15,00;"";857,00;3,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";17,00;"";857,00;3,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";18,00;"";666,00;4,00
"26/05/2019";3120,00;"CSO";"PLEBISCITI";19,00;"";857,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";4,00;"";1610,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";8,00;"";1610,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";10,00;"";1610,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";16,00;"";1610,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";18,00;"";1610,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";34,00;"";1610,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";36,00;"";1610,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";54,00;"";1610,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";56,00;"";1610,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";66,00;"";1815,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";68,00;"";1815,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";70,00;"";1815,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";72,00;"";1815,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";74,00;"";1815,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";76,00;"";1815,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";78,00;"";1815,00;3,00
"26/05/2019";2653,00;"VIA";"PLEZZO";80,00;"";1815,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";1,00;"";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";2,00;"";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";3,00;"";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";4,00;"";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";5,00;"";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";6,00;"";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";7,00;"";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";7,00;"A";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";8,00;"";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";9,00;"";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";10,00;"";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";11,00;"";631,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";12,00;"";636,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";13,00;"";680,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";14,00;"";680,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";15,00;"";680,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";16,00;"";680,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";17,00;"";680,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";18,00;"";680,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";20,00;"";680,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";22,00;"";680,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";24,00;"";680,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";28,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";29,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";30,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";32,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";33,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";34,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";35,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";37,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";38,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";39,00;"";1503,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";40,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";41,00;"";1503,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";42,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";43,00;"";1503,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";44,00;"";638,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";45,00;"";1503,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";46,00;"";1503,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";47,00;"";1503,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";48,00;"";1503,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";49,00;"";1503,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";51,00;"";1503,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";52,00;"";1503,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";54,00;"";649,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";55,00;"";649,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";59,00;"";649,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";60,00;"";649,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";61,00;"";649,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";62,00;"";649,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";63,00;"";649,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";64,00;"";649,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";69,00;"";665,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";70,00;"";665,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";71,00;"";665,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";72,00;"";665,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";73,00;"";665,00;3,00
"26/05/2019";2144,00;"VIA";"PLINIO";74,00;"";665,00;3,00
"26/05/2019";6375,00;"VIA";"PLUTARCO";2,00;"";1759,00;8,00
"26/05/2019";6375,00;"VIA";"PLUTARCO";4,00;"";1759,00;8,00
"26/05/2019";6375,00;"VIA";"PLUTARCO";6,00;"";1759,00;8,00
"26/05/2019";6375,00;"VIA";"PLUTARCO";7,00;"";1759,00;8,00
"26/05/2019";6375,00;"VIA";"PLUTARCO";9,00;"";1759,00;8,00
"26/05/2019";6375,00;"VIA";"PLUTARCO";11,00;"";1759,00;8,00
"26/05/2019";6375,00;"VIA";"PLUTARCO";12,00;"";1759,00;8,00
"26/05/2019";6375,00;"VIA";"PLUTARCO";13,00;"";1759,00;8,00
"26/05/2019";6375,00;"VIA";"PLUTARCO";15,00;"";1759,00;8,00
"26/05/2019";6234,00;"PZA";"PO";3,00;"";389,00;7,00
"26/05/2019";6234,00;"PZA";"PO";4,00;"";389,00;7,00
"26/05/2019";6234,00;"PZA";"PO";5,00;"";389,00;7,00
"26/05/2019";6234,00;"PZA";"PO";6,00;"";389,00;7,00
"26/05/2019";6234,00;"PZA";"PO";7,00;"";389,00;7,00
"26/05/2019";6234,00;"PZA";"PO";10,00;"";389,00;7,00
